stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
PETEGGe,PETEGGe,PETE ROSE WAY & EGGLESTON AVE,,39.101872,-84.499197,,,,,0
PARWARe,PARWARe,PARADROME ST & WAREHAM DR,PARADROME ST & IDA AVE,39.110322,-84.498819,,,,,0
ARTMTAe,ARTMTAe,ART MUSEUM DR & MT ADAMS DR,,39.112616,-84.497421,,,,,0
ARTEDEe,ARTEDEe,ART MUSEUM DR & EDEN PARK DR,,39.114678,-84.495485,,,,,0
PARCYPe,PARCYPe,PARK AVE & CYPRESS ST,,39.123086,-84.486468,,,,,0
PARCROe,PARCROe,PARK AVE & CROSS LN,,39.124594,-84.486317,,,,,0
PARTAFe,PARTAFe,PARK AVE & TAFT RD,,39.127066,-84.48605,,,,,0
EUCMAPi,EUCMAPi,EUCLID AVE & MAPLE AVE,,39.191298,-84.364207,,,,,0
EUCSUMi,EUCSUMi,EUCLID AVE & SUMMIT AVE,,39.191448,-84.36768,,,,,0
EUCNODi,EUCNODi,EUCLID AVE & NODDING WAY,,39.191928,-84.375821,,,,,0
MONWELi,MONWELi,MONTGOMERY RD & WELLER RD,MONTGOMERY RD & HETZ DR,39.2583,-84.341533,,,,,0
MONBETi,MONBETi,MONTGOMERY RD AT BETHESDA NORTH HOSPITAL,,39.252835,-84.343935,,,,,0
MONHOPi,MONHOPi,MONTGOMERY RD & HOPEWELL RD,,39.24386,-84.34688,,,,,0
MONMARi,MONMARi,MONTGOMERY RD & MARKET PLACE LN,,39.23752,-84.34989,,,,,0
MONMITi,MONMITi,MONTGOMERY RD & MITCHELL FARM LN,,39.235322,-84.350905,,,,,0
COO7786i,COO7786i,COOPER RD 7786,COOPER RD & WEST ST,39.226688,-84.355825,,,,,0
COOZIGi,COOZIGi,COOPER RD & ZIG ZAG RD,,39.227922,-84.359378,,,,,0
COOWYNi,COOWYNi,COOPER RD & WYNNECREST DR,COOPER RD & MONROE AV,39.229866,-84.372938,,,,,0
COOKENi,COOKENi,COOPER RD & KENWOOD RD,,39.231208,-84.376682,,,,,0
HUNBLUi,HUNBLUi,HUNT RD & BLUE ASH AVE,,39.229116,-84.380068,,,,,0
BLUBELi,BLUBELi,BLUE ASH AVE & BELLEVIEW AVE,,39.22278,-84.38356,,,,,0
BLUEMEi,BLUEMEi,BLUE ASH AVE & EMERALD AVE,,39.218557,-84.385663,,,,,0
BLUSYCi,BLUSYCi,BLUE ASH AVE & SYCAMORE RD,,39.215087,-84.387403,,,,,0
PLAOAKWi,PLAOAKWi,PLAINFIELD RD & OAKWOOD AVE,PLAINFIELD RD & CROSSGATE SQ,39.208016,-84.399231,,,,,0
PLAMATi,PLAMATi,PLAINFIELD RD & MATSON AVE,,39.205474,-84.399439,,,,,0
PLASTJi,PLASTJi,PLAINFIELD RD & ST JOHNS TER,,39.203494,-84.399624,,,,,0
PLALANi,PLALANi,PLAINFIELD RD & LANDSDOWNE AVE,,39.201205,-84.399845,,,,,0
PLAWEBi,PLAWEBi,PLAINFIELD RD & WEBSTER AVE,,39.199218,-84.400035,,,,,0
PLANORi,PLANORi,PLAINFIELD RD & NORTH ST,,39.196899,-84.400358,,,,,0
PLASOUi,PLASOUi,PLAINFIELD RD & SOUTH AVE,,39.196051,-84.400452,,,,,0
KUG4455i,KUG4455i,KUGLER MILL RD 4455,KUGLER MILL RD & MONROE AVE,39.211375,-84.385378,,,,,0
KENMARi,KENMARi,KENWOOD RD & MARIEVIEW CT,,39.209289,-84.379467,,,,,0
LESMONi,LESMONi,LESTER RD & MONTGOMERY RD, Unit S & PARKVIEW AVE,39.18062,-84.431584,,,,,0
LESMAPi,LESMAPi,LESTER RD & MAPLELEAF AVE,,39.174772,-84.432154,,,,,0
LESAUTi,LESAUTi,LESTER RD & AUTEN AVE,LESTER RD & MAPLELEAF AVE,39.175454,-84.431982,,,,,0
LESBEAi,LESBEAi,LESTER RD & BEAVER AVE,LESTER RD & AUTEN AVE,39.175855,-84.43183,,,,,0
LESGLOi,LESGLOi,LESTER RD & GLOSS AVE,,39.177274,-84.431713,,,,,0
LESDOUi,LESDOUi,LESTER RD & DOUGLAS TER,,39.17882,-84.431584,,,,,0
LES5465i,LES5465i,LESTER RD 5465,5465 LESTER RD & MAPLELEAF AVE,39.173482,-84.432706,,,,,0
HIGBIGi,HIGBIGi,HIGHLAND AVE & BIGGS,HIGHLAND AVE & MARRYAT AVE,39.168494,-84.427566,,,,,0
GALFROi,GALFROi,GALBRAITH RD & FROLIC DR,E GALBRAITH RD & FROLIC DR,39.206868,-84.382144,,,,,0
GALKENi,GALKENi,GALBRAITH RD & KENWOODRD,E GALBRAITH RD & EAST EPWORTH AVE,39.206491,-84.378451,,,,,0
GAL5531i,GAL5531i,GALBRAITH RD 5531,E GALBRAITH RD,39.206088,-84.375144,,,,,0
GALMONi,GALMONi,GALBRAITH RD & MONTGOMERY RD,E GALBRAITH RD & US 22,39.205282,-84.368646,,,,,0
MONGALi,MONGALi,MONTGOMERY RD & GALBRAITH RD,,39.20472,-84.368267,,,,,0
MONHOSi,MONHOSi,MONTGOMERY RD & HOSBROOK RD,,39.203423,-84.370013,,,,,0
MON7751i,MON7751i,MONTGOMERY RD 7751,MONTGOMERY RD & CHETBERT DR,39.197758,-84.383985,,,,,0
MONKTCi,MONKTCi,KENWOOD TOWNE CENTER - MONTGOMERY,US 22,39.199844,-84.378211,,,,,0
MONCHETi,MONCHETi,MONTGOMERY RD & CHETBER DR,MONTGOMERY RD & CHETBERT DR,39.197241,-84.385435,,,,,0
MONGARi,MONGARi,MONTGOMERY RD & GARDEN RD,,39.196947,-84.386221,,,,,0
MONSILi,MONSILi,MONTGOMERY RD & SILVER CREST DR,,39.196341,-84.387948,,,,,0
MONKENAi,MONKENAi,MONTGOMERY RD & KEN ARBRE,MONTGOMERY RD & GLENELLYN DR,39.195503,-84.390402,,,,,0
MONCARLi,MONCARLi,MONTGOMERY RD & CARROLL AVE,,39.194828,-84.392445,,,,,0
MONSTEi,MONSTEi,MONTGOMERY RD & STEWART RD,,39.194074,-84.395461,,,,,0
MONSTOi,MONSTOi,MONTGOMERY RD & STOLL LN,,39.193846,-84.39731,,,,,0
MONPLAi,MONPLAi,MONTGOMERY RD & PLAINFIELD RD,,39.193508,-84.400173,,,,,0
MONALPi,MONALPi,MONTGOMERY RD & ALPINE AVE,MONTGOMERY RD & PARKVIEW LN,39.193045,-84.402066,,,,,0
MONKENTi,MONKENTi,MONTGOMERY RD & KENTON AVE,,39.191939,-84.405101,,,,,0
MONPARi,MONPARi,MONTGOMERY RD & PARKVIEW LN,,39.192679,-84.403048,,,,,0
MONSIEi,MONSIEi,MONTGOMERY RD & SIEBERN AVE,,39.191354,-84.406705,,,,,0
MONBELi,MONBELi,MONTGOMERY RD & BELKENTON AVE,,39.190463,-84.409133,,,,,0
HIGOAKi,HIGOAKi,HIGHLAND AVE & OAK ST,HIGHLAND AVE & FOSDICK ST,39.1311,-84.503052,,,,,0
PLAOAKi,PLAOAKi,PLAINFIELD RD & OAK ST,PLAINFIELD RD & OAK AVE,39.189225,-84.401086,,,,,0
PLAODIi,PLAODIi,PLAINFIELD RD & ODIN AVE,PLAINFIELD RD & OAK AVE,39.187263,-84.401286,,,,,0
KENWOOi,KENWOOi,KENNEDY AVE & WOODFORD RD,,39.179824,-84.41448,,,,,0
KENNORi,KENNORi,KENNEDY AVE & NORTHDALE PL,,39.181572,-84.414375,,,,,0
KENRAVi,KENRAVi,KENNEDY AVE & RAVENWOOD AVE,,39.183561,-84.41421,,,,,0
KENSOLi,KENSOLi,KENNEDY AVE & SOLAR VISTA PL,,39.18503,-84.414067,,,,,0
MONTYNi,MONTYNi,MONTGOMERY RD & TYNE AVE,,39.187957,-84.415749,,,,,0
MONBEEi,MONBEEi,MONTGOMERY RD & BEECHVIEW CIR,,39.18685,-84.418343,,,,,0
MONGRAi,MONGRAi,MONTGOMERY RD & GRAND VISTA AVE,,39.184541,-84.423044,,,,,0
MONKINi,MONKINi,MONTGOMERY RD & KINCAID RD,,39.183341,-84.425205,,,,,0
MONWOODi,MONWOODi,MONTGOMERY RD & WOODFORD RD,,39.181883,-84.428659,,,,,0
RIDCALi,RIDCALi,RIDGE RD & CALVERT ST,RIDGE AVE & CALVERT ST,39.163533,-84.421843,,,,,0
RIDHIGi,RIDHIGi,RIDGE RD & HIGHLAND AVE,RIDGE AVE & HIGHLAND AVE,39.169868,-84.424973,,,,,0
MONFAIi,MONFAIi,MONTGOMERY RD & FAIRWAY DR,,39.17913,-84.435441,,,,,0
MONTULi,MONTULi,MONTGOMERY RD & TULANE RD,,39.178459,-84.43672,,,,,0
MONKNIi,MONKNIi,MONTGOMERY RD & KNIGHT AVE,,39.1765,-84.440077,,,,,0
MONGROi,MONGROi,MONTGOMERY RD & GROVER HILL AVE,,39.175424,-84.441814,,,,,0
MONRIDi,MONRIDi,MONTGOMERY RD & RIDGE RD,MONTGOMERY RD & RIDGE AVE,39.182324,-84.427133,,,,,0
MONQUAi,MONQUAi,MONTGOMERY RD & QUATMAN AVE,,39.173343,-84.444397,,,,,0
MONDREi,MONDREi,MONTGOMERY RD & DREX AVE,,39.171009,-84.446612,,,,,0
MONLAWi,MONLAWi,MONTGOMERY RD & LAWN AVE,,39.169309,-84.451529,,,,,0
MONJESi,MONJESi,MONTGOMERY RD & JOSEPH E SANKER BLVD,,39.164861,-84.454234,,,,,0
MONSHEi,MONSHEi,MONTGOMERY RD & SHERMAN AVE,,39.160199,-84.45653,,,,,0
MONMILi,MONMILi,MONTGOMERY RD & MILLS AVE,,39.158698,-84.457495,,,,,0
MONWEYi,MONWEYi,MONTGOMERY RD & WEYER AVE,MONTGOMERY RD & HIGHLAND AVE,39.15642,-84.459172,,,,,0
MONHOPKi,MONHOPKi,MONTGOMERY RD & HOPKINS AVE,,39.155306,-84.459997,,,,,0
MONWILi,MONWILi,MONTGOMERY RD & WILLIAMS AVE,,39.152422,-84.462353,,,,,0
MONIVAi,MONIVAi,MONTGOMERY RD & IVANHOE AVE,MONTGOMERY RD & HUDSON AVE,39.149629,-84.464928,,,,,0
MONCLAi,MONCLAi,MONTGOMERY RD & CLARION AVE,,39.144813,-84.469303,,,,,0
MONJONi,MONJONi,MONTGOMERY RD & JONATHAN AVE,,39.142273,-84.471666,,,,,0
MONBLAi,MONBLAi,MONTGOMERY RD & BLAIR AVE,,39.139599,-84.474048,,,,,0
GILDIXi,GILDIXi,GILBERT AVE & DIXMONT AVE,,39.137014,-84.476709,,,,,0
GILDURi,GILDURi,GILBERT AVE & DURRELL AVE,,39.136837,-84.478305,,,,,0
GILVICi,GILVICi,GILBERT AVE & VICTORY PKWY,,39.137987,-84.481489,,,,,0
GILBLAi,GILBLAi,GILBERT AVE & BLAIR AVE,,39.136374,-84.484129,,,,,0
GILBUEi,GILBUEi,GILBERT AVE & BUENA VISTA PL,,39.134535,-84.486861,,,,,0
GILBEEi,GILBEEi,GILBERT AVE & BEECHER ST,GILBERT AVE & READING RD,39.13357,-84.487771,,,,,0
GILCHAi,GILCHAi,GILBERT AVE & CHAPEL ST,,39.130997,-84.48836,,,,,0
GILOAKi,GILOAKi,GILBERT AVE & OAK ST,,39.12996,-84.488593,,,,,0
GILTAFi,GILTAFi,GILBERT AVE & TAFT RD,,39.126998,-84.489834,,,,,0
GILWINi,GILWINi,GILBERT AVE & WINDSOR ST,,39.122613,-84.492448,,,,,0
GILMORi,GILMORi,GILBERT AVE & MORRIS ST,,39.118398,-84.496328,,,,,0
GILEDEi,GILEDEi,GILBERT AVE & EDEN PARK DR,,39.117157,-84.497458,,,,,0
GILPARi,GILPARi,GILBERT AVE & PARK AVE,,39.115859,-84.498612,,,,,0
GILELSi,GILELSi,GILBERT AVE & ELSINORE PL,GILBERT AVE & ELSINORE AVE,39.113158,-84.500106,,,,,0
REA12THi,REA12THi,READING RD & 12TH ST,READING RD & BOLIVAR ALY,39.110408,-84.504387,,,,,0
SYCCOURi,SYCCOURi,SYCAMORE ST & COURT ST,,39.106958,-84.50948,,,,,0
SYCALDi,SYCALDi,SYCAMORE ST & ALDEN ALY,,39.105712,-84.509215,,,,,0
SYC4THi,SYC4THi,SYCAMORE ST & 4TH ST,SYCAMORE ST & E 4TH ST,39.100743,-84.507937,,,,,0
4THMAI,4THMAI,4TH ST & MAIN ST,E 4TH ST & MAIN ST,39.100456,-84.509816,,,,,0
GLEDAYi,GLEDAYi,GLENMORE AVE & DAYTONA AVE,,39.146721,-84.613144,,,,,0
GLESCHi,GLESCHi,GLENMORE AVE & SCHWARTZE AVE,,39.145044,-84.613303,,,,,0
GLERENi,GLERENi,GLENMORE AVE & RENFRO AVE,,39.144223,-84.613371,,,,,0
GLEHANi,GLEHANi,GLENMORE AVE & HANNA AVE,,39.142572,-84.613531,,,,,0
WERGLEi,WERGLEi,WERK RD & GLENMORE AVE,WERK RD & QUEEN CITY AVE,39.140851,-84.612989,,,,,0
WERQUEi,WERQUEi,WERK RD & QUEEN CITY AVE,,39.140773,-84.611168,,,,,0
WERMAYi,WERMAYi,WERK RD & MAYRIDGE CT,,39.140677,-84.609369,,,,,0
BOUWESi,BOUWESi,BOUDINOT AVE & WESTBROOK DR,,39.138846,-84.604542,,,,,0
BOUIDEi,BOUIDEi,BOUDINOT AVE & IDEAL TER,BOUDINOT AVE & WILLETT TER,39.13798,-84.604622,,,,,0
QUEEPWi,QUEEPWi,QUEEN CITY AVE & EPWORTH CT,QUEEN CITY AVE & WILLETT TER,39.135967,-84.602387,,,,,0
QUEEASi,QUEEASi,QUEEN CITY AVE & EAST TOWER DR,,39.131777,-84.592932,,,,,0
QUEERLi,QUEERLi,QUEEN CITY AVE & ERLENE DR,,39.130432,-84.590897,,,,,0
QUE2567i,QUE2567i,QUEEN CITY AVE 2567,,39.128095,-84.57561,,,,,0
QUESUNi,QUESUNi,QUEEN CITY AVE & SUNSET AVE,,39.128495,-84.576848,,,,,0
QUEWYOi,QUEWYOi,QUEEN CITY AVE & WYOMING AVE,,39.127543,-84.574161,,,,,0
QUEWHIi,QUEWHIi,QUEEN CITY AVE & WHITE ST,WESTWOOD AVE,39.126831,-84.564294,,,,,0
WESQUEi,WESQUEi,WESTWOOD AVE & QUEBEC RD,,39.125905,-84.562075,,,,,0
WESVANi,WESVANi,WESTWOOD AVE & VAN HART ST,WESTWOOD AVE & MARGARET ST,39.125355,-84.559132,,,,,0
WESKEBi,WESKEBi,WESTWOOD AVE & KEBLER ALY,,39.12517,-84.556621,,,,,0
WESGRAi,WESGRAi,WESTWOOD AVE & GRAND AVE,,39.124889,-84.552313,,,,,0
WESHARi,WESHARi,WESTWOOD AVE & HARRISON AVE,,39.125116,-84.547877,,,,,0
CEN15THi,CEN15THi,CENTRAL PKWY & 15TH ST,CENTRAL PKWY & FUGATE ALY,39.111192,-84.520612,,,,,0
CENEZZi,CENEZZi,CENTRAL PKWY & EZZARD CHARLES DR,,39.109479,-84.520178,,,,,0
PARK,PARK,PARKCREST LN LAYOVER,,39.146477,-84.62154,,,,,0
MUDROSi,MUDROSi,MUDDY CREEK RD & ROSEBUD DR,,39.136787,-84.615817,,,,,0
MUDALLi,MUDALLi,MUDDY CREEK RD & ALLVIEW CIR,,39.136399,-84.618817,,,,,0
SYLLINi,SYLLINi,SYLVED LN & LINNEHILL LN,,39.132879,-84.621622,,,,,0
SIDFAYi,SIDFAYi,SIDNEY RD & FAYWOOD AVE,SIDNEY AVE & FAYWOOD AVE,39.126458,-84.619305,,,,,0
SIDCOVi,SIDCOVi,SIDNEY RD & COVEDALE AVE,,39.123569,-84.606048,,,,,0
COVRALi,COVRALi,COVEDALE AVE & RALPH AVE,,39.120534,-84.606986,,,,,0
8THPEDi,8THPEDi,8TH ST & PEDRETTI AVE,W 8TH ST & PEDRETTI AVE,39.108884,-84.598461,,,,,0
8THROSi,8THROSi,8TH ST & ROSEMONT AVE,W 8TH ST & ROSEMONT AVE,39.106975,-84.583868,,,,,0
8THACAi,8THACAi,8TH ST & ACADEMY AVE,W 8TH ST & SETON AVE,39.106552,-84.579035,,,,,0
8THENRi,8THENRi,8TH ST & ENRIGHT AVE,W 8TH ST & ENRIGHT AVE,39.106077,-84.573361,,,,,0
8THWEL,8THWEL,8TH ST & WELLS ST,W 8TH ST & WELLS ST,39.105822,-84.569988,,,,,0
8THELBi,8THELBi,8TH ST & ELBERON AVE,W 8TH ST & ELBERON AVE,39.105567,-84.566253,,,,,0
BASCONi,BASCONi,BASSETT RD & CONSIDINE AVE,,39.100519,-84.564096,,,,,0
BASPURi,BASPURi,BASSETT RD & PURCELL AVE,BASSETT RD & ELBERON AVE,39.100598,-84.565287,,,,,0
GRA8THi,GRA8THi,GRAND AVE & 8TH ST,GRAND AVE & W 8TH ST,39.105554,-84.561059,,,,,0
8THSTAi,8THSTAi,8TH ST & STATE ST,W 8TH ST & DEPOT ST,39.105152,-84.55262,,,,,0
DESGLEi,DESGLEi,DESMOND ST & GLENSHADE AVE,,39.162284,-84.387293,,,,,0
GLESIEi,GLESIEi,GLENSHADE AVE & SIERRA ST,,39.16131,-84.38773,,,,,0
GLEMADi,GLEMADi,GLENSHADE AVE & MADISON RD,,39.160321,-84.387831,,,,,0
MADMATi,MADMATi,MADISON RD & MATHIS ST,MADISON RD & GLENSHADE AVE,39.160527,-84.390623,,,,,0
MADWARi,MADWARi,MADISON RD & WARD ST,MADISON RD & MATHIS ST,39.160608,-84.391779,,,,,0
MADRAVi,MADRAVi,MADISON RD & RAVENNA ST,,39.160805,-84.394711,,,,,0
MADSTEWi,MADSTEWi,MADISON RD & STEWART AVE,MADISON RD & EBERSOLE AVE,39.160994,-84.397187,,,,,0
MADANDi,MADANDi,MADISON RD & ANDERSON PL,,39.16111,-84.39902,,,,,0
MADREDi,MADREDi,MADISON RD & RED BANK,MADISON RD & RED BANK EXPY,39.161459,-84.403938,,,,,0
MADREDBi,MADREDBi,MADISON RD EAST OF RED BANK,MADISON RD & RED BANK EXPY,39.161656,-84.406647,,,,,0
MADCHAi,MADCHAi,MADISON RD & CHARLEMAR DR,MADISON RD & CAMBERWELL RD,39.161889,-84.410257,,,,,0
MADOAKi,MADOAKi,MADISON RD & OAKLAWN DR,MADISON RD & ANDERSON PL,39.161694,-84.413761,,,,,0
MADSTEi,MADSTEi,MADISON RD & STEELE PL,,39.160481,-84.416798,,,,,0
MADCAMi,MADCAMi,MADISON RD & CAMBERWELL RD,,39.159687,-84.418889,,,,,0
MADRIDi,MADRIDi,MADISON RD & RIDGE AVE,,39.158679,-84.421167,,,,,0
MADGILi,MADGILi,MADISON RD & GILMORE AVE,,39.153041,-84.430429,,,,,0
MADMARi,MADMARi,MADISON RD & MARKBREIT AVE,,39.151336,-84.433186,,,,,0
MADRAMi,MADRAMi,MADISON RD & RAMONA PL,MADISON RD & ROMANA PL,39.150364,-84.434645,,,,,0
MADEILi,MADEILi,MADISON RD & EILEEN DR,MADISON RD & DRAKE RD,39.149481,-84.435918,,,,,0
MADHYDi,MADHYDi,MADISON RD & HYDE PARK AVE,,39.148651,-84.437133,,,,,0
MADMILi,MADMILi,MADISON RD & MILLSBRAE AVE,,39.146929,-84.439667,,,,,0
MADEDWi,MADEDWi,MADISON RD & EDWARDS RD,,39.145733,-84.442516,,,,,0
MADZUMi,MADZUMi,MADISON RD & ZUMSTEIN AVE,,39.144626,-84.444373,,,,,0
MADBURi,MADBURi,MADISON RD & BURCH AVE,MADISON RD & BESUDEN CT,39.143243,-84.446685,,,,,0
MADSTETi,MADSTETi,MADISON RD & STETTINIUS AVE,,39.142163,-84.448436,,,,,0
MADERIi,MADERIi,MADISON RD & ERIE AVE,,39.1407,-84.4509,,,,,0
MADVISi,MADVISi,MADISON RD & VISTA AVE,MADISON RD & OBSERVATORY AVE,39.137273,-84.456586,,,,,0
MADEASi,MADEASi,MADISON RD & EAST HILL AVE,,39.135479,-84.457753,,,,,0
MADPAUi,MADPAUi,MADISON RD & PAUL ST,MADISON RD & BEDFORD AVE,39.133793,-84.458897,,,,,0
MADCINi,MADCINi,MADISON RD & CINNAMON ST,MADISON RD & COHOON ST,39.132195,-84.462387,,,,,0
MADELMi,MADELMi,MADISON RD & ELMHURST AVE,,39.131606,-84.464465,,,,,0
MADANNi,MADANNi,MADISON RD & ANNWOOD AVE,,39.130454,-84.467547,,,,,0
MADHACi,MADHACi,MADISON RD & HACKBERRY ST,,39.129756,-84.475217,,,,,0
WOOMYRi,WOOMYRi,WOODBURN AVE & MYRTLE AVE,,39.128175,-84.477937,,,,,0
TAFBELLi,TAFBELLi,TAFT RD & BELL PL,WILLIAM H TAFT RD & BELL PL,39.127326,-84.481649,,,,,0
TAFASHi,TAFASHi,TAFT RD & ASHLAND AVE,WILLIAM H TAFT RD & ROBINET DR,39.127317,-84.482735,,,,,0
TAFVICi,TAFVICi,TAFT RD & VICTORY PKWY,WILLIAM H TAFT RD & VICTORY PKWY,39.127174,-84.48424,,,,,0
TAFPARi,TAFPARi,TAFT RD & PARK AVE,WILLIAM H TAFT RD & PARK AVE,39.127289,-84.485945,,,,,0
TAFKEMi,TAFKEMi,TAFT RD & KEMPER LN,WILLIAM H TAFT RD & KEMPER LN,39.127396,-84.487615,,,,,0
GILDEEi,GILDEEi,GILBERT AVE & DEERFIELD PL,,39.120031,-84.494835,,,,,0
GILCOUi,GILCOUi,GILBERT AVE & COURT ST,GILBERT AVE & E COURT ST,39.108071,-84.503568,,,,,0
COMCLOi,COMCLOi,COMPTON RD & CLOVERNOOK AVE,,39.231232,-84.537122,,,,,0
DALGALi,DALGALi,DALY RD & GALBRAITH RD,,39.215705,-84.531246,,,,,0
DALBRUi,DALBRUi,DALY RD & BRUSHWOOD AVE,DALY RD & MADELEINE CIR,39.213311,-84.531474,,,,,0
DAL6457i,DAL6457i,DALY RD 6457,DALY RD & HOLLYWOOD AVE,39.206592,-84.532015,,,,,0
NORARGi,NORARGi,NORTH BEND RD & ARGUS RD,,39.202293,-84.534465,,,,,0
NORHEMi,NORHEMi,NORTH BEND RD & HEMPWOOD AVE,W NORTH BEND RD & HEMPWOOD AVE,39.202412,-84.536427,,,,,0
NORGLAo,NORGLAo,NORTH BEND RD & GLADYS AVE,W NORTH BEND RD & GLADYS AVE,39.203002,-84.546186,,,,,0
HAMCEDi,HAMCEDi,HAMILTON AVE & CEDAR AVE,,39.198558,-84.546705,,,,,0
COMJOSi,COMJOSi,COMPTON RD & JOSEPH ST,,39.232117,-84.545003,,,,,0
COMELIi,COMELIi,COMPTON RD & ELIZABETH ST,,39.231922,-84.543495,,,,,0
COMMARi,COMMARi,COMPTON RD & MARTIN AVE,COMPTON RD & ELIZABETH ST,39.231798,-84.542442,,,,,0
COMSEWi,COMSEWi,COMPTON RD & SEWARD AVE,COMPTON RD & MARTIN AVE,39.231577,-84.540349,,,,,0
DALMADi,DALMADi,DALY RD & MADELEINE CIR,,39.227829,-84.529997,,,,,0
DALHEMi,DALHEMi,DALY RD & HEMPSTEAD DR,,39.223447,-84.530459,,,,,0
NORSUNi,NORSUNi,NORTH BEND RD & SUNRIDGE DR,W NORTH BEND RD & SUNRIDGE DR,39.201767,-84.52835,,,,,0
WIN5609i,WIN5609i,WINTON RD 5609,WINTON RD & DUTCH COLONY DR,39.192759,-84.52384,,,,,0
DUTHEBi,DUTHEBi,DUTCH COLONY DR & HEBRON CT,,39.190194,-84.517141,,,,,0
DUTWINNi,DUTWINNi,DUTCH COLONY DR & WINNESTE AVE,,39.190088,-84.514722,,,,,0
WINMOTi,WINMOTi,WINNESTE AVE & MOTHER OF CHRIST CHURCH,,39.186466,-84.514777,,,,,0
WIN5275i,WIN5275i,WINNESTE AVE 5275,,39.185243,-84.514565,,,,,0
WINWINi,WINWINi,WINNESTE AVE & WINTON HILLS CHURCH,,39.184254,-84.513477,,,,,0
WINNKINi,WINNKINi,WINNESTE AVE & KINGS RUN DR,,39.178233,-84.510912,,,,,0
ESTCHIi,ESTCHIi,ESTE AVE & CHICKERING AVE,,39.173423,-84.510837,,,,,0
ESTMITi,ESTMITi,ESTE AVE & MITCHELL AVE,,39.171048,-84.514199,,,,,0
KENKROi,KENKROi,KENARD AVE & KROGER ENTRANCE,KENARD AVE & W MITCHELL AVE,39.163759,-84.513642,,,,,0
SPRSTAi,SPRSTAi,SPRING GROVE AVE & STATION AVE,SPRING GROVE AVE & CLIFTON AVE,39.164862,-84.518526,,,,,0
SPRSPRi,SPRSPRi,SPRING GROVE AVE & SPRING GROVE CEMETARY,SPRING GROVE AVE & W MITCHELL AVE,39.164431,-84.522707,,,,,0
SPR3491i,SPR3491i,SPRING GROVE AVE 3491,SPRING GROVE AVE & BRASHEARS ST,39.147606,-84.541395,,,,,0
ARLSPRi,ARLSPRi,ARLINGTON ST & SPRING GROVE AVE,,39.145403,-84.54103,,,,,0
ARLCOLi,ARLCOLi,ARLINGTON ST & COLERAIN AVE,,39.145226,-84.538437,,,,,0
COLMONi,COLMONi,COLERAIN AVE & MONMOUTH AVE,,39.143308,-84.538633,,,,,0
COLALAi,COLALAi,COLERAIN AVE & ALABAMA AVE,,39.141657,-84.538806,,,,,0
COLETHi,COLETHi,COLERAIN AVE & ETHAN AVE,COLERAIN AVE & BATES AVE,39.140248,-84.538524,,,,,0
COLMIDi,COLMIDi,COLERAIN AVE MIDBLOCK NEAR STOCK ST,,39.138865,-84.53802,,,,,0
COLELAi,COLELAi,COLERAIN AVE & ELAM ST,,39.138071,-84.537797,,,,,0
COLRACi,COLRACi,COLERAIN AVE & RACHEL ST,,39.135939,-84.53707,,,,,0
COLTOWi,COLTOWi,COLERAIN AVE & TOWNSHIP ST,,39.134789,-84.536625,,,,,0
COL2823i,COL2823i,COLERAIN AVE 2823,COLERAIN AVE & BADER ST,39.133246,-84.53591,,,,,0
COLMARLi,COLMARLi,COLERAIN AVE & MARSHALL AVE,,39.132488,-84.535547,,,,,0
MARSPRi,MARSPRi,MARSHALL AVE & SPRING GROVE AVE,,39.13245,-84.536917,,,,,0
SPRSTRi,SPRSTRi,SPRING GROVE AVE & STRAIGHT ST,,39.130381,-84.536864,,,,,0
SPRALFi,SPRALFi,SPRING GROVE AVE & ALFRED ST,SPRING GROVE AVE & DRAPER ST,39.128695,-84.536476,,,,,0
SPRBUCi,SPRBUCi,SPRING GROVE AVE & BUCK ST,,39.125876,-84.536028,,,,,0
SPR2147i,SPR2147i,SPRING GROVE AVE 2147,SPRING GROVE AVE & HARRISON AVE,39.121637,-84.536361,,,,,0
DALFINi,DALFINi,DALTON AVE & FINDLAY ST,,39.116418,-84.535712,,,,,0
DALSHEi,DALSHEi,DALTON AVE & SHERMAN AVE,,39.114955,-84.535885,,,,,0
LIBWINi,LIBWINi,LIBERTY ST & WINCHELL AVE,W LIBERTY ST & WINCHELL AVE,39.113772,-84.531191,,,,,0
LIBLOCi,LIBLOCi,LIBERTY ST & LOCKHURST LN,W LIBERTY ST & LOCKHURST LN,39.113648,-84.529393,,,,,0
LIBLINi,LIBLINi,LIBERTY ST & LINN ST,,39.113517,-84.527667,,,,,0
LINWADi,LINWADi,LINN ST & WADE WALK,LINN ST & W LIBERTY ST,39.112615,-84.527606,,,,,0
LINDERi,LINDERi,LINN ST & DERRICK TURNBOW AVE,,39.111348,-84.527651,,,,,0
LINCLAi,LINCLAi,LINN ST & CLARK ST,,39.107948,-84.527973,,,,,0
CENELIi,CENELIi,CENTRAL AVE & ELIZABETH ST,,39.106071,-84.520711,,,,,0
WALCENi,WALCENi,WALNUT ST & CENTRAL PKWY,,39.107459,-84.512998,,,,,0
GSqB,GSqB,Government Square Area B,,39.101482,-84.510552,,,,,0
